system:index,LST,NDBI,NDVI,NDWI,QA_PIXEL,QA_RADSAT,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_ATRAN,ST_B10,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,.geo,longitude,latitude
1324,48.64800109999999,0.0162900318868709,0.1132815564446536,-0.1281949358031562,21824.0,0.0,9131.0,9775.0,10966.0,11303.0,14191.0,14661.0,13198.0,224.0,6019.0,50555.0,675.0,1563.0,9670.0,202.0,283.0,10677.0,3308.0,"{""type"":""Point"",""coordinates"":[81.64502591485238,21.350822069407467]}",81.64502591485238,21.350822069407467
1325,48.02250344000004,0.0084410048974543,0.1386180422264875,-0.152532494025762,21824.0,0.0,8978.5,9569.0,10905.0,11219.5,14830.5,15083.0,12958.0,209.0,6191.0,50372.0,4937.0,1516.5,9652.0,71.0,249.5,10954.0,3189.5,"{""type"":""Point"",""coordinates"":[81.6578475029803,21.31711808112733]}",81.6578475029803,21.31711808112733
1326,47.58157886000003,0.059942853668916,0.1527078907152708,-0.1824125406232078,21824.0,0.0,9020.0,9468.0,10692.0,11366.0,15463.0,17435.0,14459.0,224.0,5999.0,50243.0,332.0,1570.0,9620.0,261.0,309.0,10497.0,3322.0,"{""type"":""Point"",""coordinates"":[81.54024304049236,21.340018732131874]}",81.54024304049236,21.340018732131874
1327,47.36282558000005,0.052460190823537,0.1201016244514589,-0.1468096007567099,21824.0,0.0,8985.0,9504.0,10824.0,11429.0,14549.0,16160.0,14101.0,224.0,5970.0,50179.0,444.0,1578.0,9652.0,111.0,269.0,10678.0,3343.0,"{""type"":""Point"",""coordinates"":[81.50521228058373,21.18661186757363]}",81.50521228058373,21.18661186757363
1328,45.32226764000001,0.0058592570220477,0.1644674001485831,-0.1808854129296118,21824.0,0.0,9058.0,9660.0,11416.0,11809.0,16458.0,16652.0,14474.0,224.0,6028.0,49582.0,329.0,1559.0,9668.0,93.0,269.0,10287.0,3298.0,"{""type"":""Point"",""coordinates"":[81.71674944501731,21.297426994121913]}",81.71674944501731,21.297426994121913
1329,45.409427150000056,0.0278339622641509,0.1232690362412361,-0.1444462213692983,21824.0,0.0,9622.0,10420.5,12037.0,12567.5,16101.5,17023.5,15288.0,224.0,5898.5,49607.5,5343.0,1595.0,9778.5,62.0,310.5,10642.0,3391.0,"{""type"":""Point"",""coordinates"":[81.62452244230192,21.227010308198402]}",81.62452244230192,21.227010308198402
1330,46.4604683,0.0162408263114976,0.1207276949874201,-0.1310598070237118,21824.0,0.0,9353.0,9709.0,11122.0,11358.0,14477.0,14955.0,13663.0,224.0,6014.0,49915.0,575.0,1565.0,9691.0,81.0,257.0,10517.0,3312.0,"{""type"":""Point"",""coordinates"":[81.64218225438296,21.34161448920296]}",81.64218225438296,21.34161448920296
1331,47.61405005000006,0.0116694899303594,0.1144282126560786,-0.1372159757440127,21824.0,0.0,9397.0,10184.0,11951.5,12518.0,15753.0,16125.0,14465.5,224.0,5901.0,50252.5,5460.0,1593.5,9698.0,68.0,279.0,10798.0,3387.5,"{""type"":""Point"",""coordinates"":[81.64750991601665,21.2143428309563]}",81.64750991601665,21.2143428309563
1332,59.02510982000001,0.0622942596482427,0.1037714960513691,-0.1410804211811384,21824.0,0.0,9143.0,9810.5,11257.0,12143.0,14955.0,16942.0,14940.5,224.0,6352.0,53591.0,14058.0,1471.0,9486.0,417.0,396.0,12054.5,3074.0,"{""type"":""Point"",""coordinates"":[81.64720642660538,21.13231618232558]}",81.64720642660538,21.13231618232558
1333,48.456591979999985,0.0603897223659251,0.1012126111560226,-0.1153688692376975,21824.0,0.0,8830.0,9350.0,10804.0,11118.0,13622.0,15373.0,13530.0,224.0,6032.0,50499.0,190.0,1558.0,9684.0,123.0,327.0,10607.0,3296.0,"{""type"":""Point"",""coordinates"":[81.7482559777224,21.311174390398158]}",81.7482559777224,21.311174390398158
1334,51.09017639000001,0.0613643562645779,0.1278502473962838,-0.1606608745192992,21824.0,0.0,9719.5,10338.0,11786.0,12603.0,16298.0,18429.0,15894.0,224.0,5980.0,51269.5,280.5,1575.0,9662.0,73.0,281.0,10794.0,3335.0,"{""type"":""Point"",""coordinates"":[81.54849258860824,21.212236508467367]}",81.54849258860824,21.212236508467367
1335,45.95801935999998,-0.0044047473387984,0.1811510791366906,-0.1868719728186221,21824.0,0.0,9096.0,9542.0,11248.0,11382.0,16418.0,16274.0,13766.0,224.0,6030.0,49768.0,450.0,1558.0,9671.0,63.0,260.0,10451.0,3297.0,"{""type"":""Point"",""coordinates"":[81.70930739246609,21.313070960626426]}",81.70930739246609,21.313070960626426
1336,47.79007808000006,0.0240485930333457,0.156263768541636,-0.1782400478898533,21824.0,0.0,8622.5,9346.0,10982.0,11490.0,15746.0,16522.0,13795.5,224.0,6204.0,50304.0,5198.0,1508.0,9656.0,77.0,285.5,10945.5,3171.0,"{""type"":""Point"",""coordinates"":[81.75372878880664,21.25377415394111]}",81.75372878880664,21.25377415394111
1337,52.17881576000002,0.0606010343943666,0.1379826836663865,-0.1638768494993274,21824.0,0.0,9136.5,9802.5,11189.0,11798.0,15575.0,17584.5,14909.5,209.0,6195.5,51588.0,5287.5,1511.5,9384.0,701.0,609.0,11181.0,3178.0,"{""type"":""Point"",""coordinates"":[81.7451982750636,21.230582227208192]}",81.7451982750636,21.230582227208192
1338,46.50148453999998,0.033831189103038,0.0931568477998178,-0.1112538977605593,21824.0,0.0,9455.0,10146.0,11757.0,12195.0,14700.5,15730.0,14574.0,224.0,5909.5,49927.0,5299.5,1589.5,9570.0,102.0,370.5,10611.5,3379.0,"{""type"":""Point"",""coordinates"":[81.62829264328192,21.230832024760392]}",81.62829264328192,21.230832024760392
1339,47.005642490000014,0.0047049951638551,0.1587807531540473,-0.1701939015458155,21824.0,0.0,8899.5,9462.0,10763.0,11018.5,15178.0,15321.5,12840.5,224.0,6192.0,50074.5,4945.0,1516.5,9651.0,129.0,258.0,10850.5,3189.0,"{""type"":""Point"",""coordinates"":[81.67293097479755,21.315690855553022]}",81.67293097479755,21.315690855553022
1340,49.48199798000002,0.0564102564102564,0.134042403324646,-0.1628326893214401,21824.0,0.0,9411.0,9953.0,11591.0,12294.0,16100.0,18025.0,15588.0,224.0,5977.0,50799.0,366.0,1575.0,9735.0,67.0,296.0,10682.0,3337.0,"{""type"":""Point"",""coordinates"":[81.56593582912618,21.177940725850906]}",81.56593582912618,21.177940725850906
1341,54.41249183000002,0.0540439484583525,0.1257765835458419,-0.1671250377047144,21824.0,0.0,9334.5,10078.0,11735.0,12770.0,16444.5,18323.5,15577.5,224.0,6356.5,52241.5,14050.0,1469.5,9631.5,101.0,235.0,11677.5,3070.0,"{""type"":""Point"",""coordinates"":[81.64835639316107,21.156929508309602]}",81.64835639316107,21.156929508309602
1342,50.74495637000001,-0.0035546887288055,0.1262444397373437,-0.1546772354633802,21824.0,0.0,8922.5,9995.0,11677.5,12375.0,15951.0,15838.0,14346.5,209.0,6367.5,51168.5,13951.5,1463.5,9681.0,86.0,228.0,11326.5,3057.5,"{""type"":""Point"",""coordinates"":[81.7010934367912,21.182040296628685]}",81.7010934367912,21.182040296628685
1343,42.00507922999998,-0.0195005588269638,0.1599164926931106,-0.1728267127230857,21824.0,0.0,8635.0,9089.0,10776.0,11066.0,15279.0,14694.5,12151.0,224.0,6192.5,48611.5,189.0,1516.0,9638.0,123.0,346.0,10297.0,3188.0,"{""type"":""Point"",""coordinates"":[81.58129226920894,21.359296031414633]}",81.58129226920894,21.359296031414633
1344,51.20126204000002,0.0252111718825851,0.1486099988559661,-0.171027565024688,21824.0,0.0,8816.0,9373.0,10661.0,11163.0,15060.0,15839.0,13522.0,224.0,6362.0,51302.0,10398.0,1469.0,9660.0,114.0,235.0,11364.0,3068.0,"{""type"":""Point"",""coordinates"":[81.68676803228553,21.241775363613698]}",81.68676803228553,21.241775363613698
1345,42.73140848000003,0.0132259563264674,0.1564961701818709,-0.1790525536639526,21824.0,0.0,9152.0,9789.0,11091.0,11618.0,15929.0,16356.0,13655.0,224.0,5423.0,48824.0,426.0,1728.0,9702.0,96.0,402.0,10086.0,3727.0,"{""type"":""Point"",""coordinates"":[81.61613487666848,21.367662345160976]}",81.61613487666848,21.367662345160976
1346,45.57691012999999,-0.0026816262367845,0.1697441521782124,-0.1852580568763549,21824.0,0.0,8919.0,9513.5,11180.5,11544.5,16265.0,16178.0,13709.0,209.0,6193.0,49656.5,5138.0,1513.5,9678.0,72.0,304.5,10723.5,3183.0,"{""type"":""Point"",""coordinates"":[81.72515286366458,21.257637320052375]}",81.72515286366458,21.257637320052375
1347,46.38185384000002,0.0210181496237273,0.132556281623205,-0.1358136286131027,21824.0,0.0,8809.0,9294.0,10516.5,10586.5,13822.0,14415.5,12483.5,224.0,5716.0,49892.0,446.5,1646.5,9670.0,66.0,276.5,10439.5,3519.5,"{""type"":""Point"",""coordinates"":[81.59014195389284,21.298939830897282]}",81.59014195389284,21.298939830897282
1348,49.95026672000006,0.0406506997547251,0.0910694507117364,-0.1095953274926992,21824.0,0.0,8743.0,9264.5,10671.5,11078.5,13298.5,14425.5,13124.0,209.0,6205.0,50936.0,5385.5,1506.0,9572.0,154.0,280.5,11095.0,3167.0,"{""type"":""Point"",""coordinates"":[81.7686927592246,21.229015861746728]}",81.7686927592246,21.229015861746728
1349,42.56905253000002,-0.022312460850595,0.0834630528339895,-0.0771506599908966,21824.0,0.0,8175.0,8777.5,10137.5,10009.5,11832.5,11316.0,9955.0,226.0,6207.0,48776.5,5167.5,1507.5,9589.0,174.0,274.5,10372.5,3169.5,"{""type"":""Point"",""coordinates"":[81.75474443013985,21.27118726676041]}",81.75474443013985,21.27118726676041
1350,44.45067254000003,0.0327696864971611,0.150734214390602,-0.1606620505794793,21824.0,0.0,9174.0,9900.0,11334.0,11567.0,15673.0,16735.0,14132.0,224.0,6009.0,49327.0,68.0,1566.0,9669.0,122.0,390.0,10213.0,3315.0,"{""type"":""Point"",""coordinates"":[81.67470447602426,21.287563854742935]}",81.67470447602426,21.287563854742935
1351,54.115124089999995,0.0452202561241298,0.0965681388205138,-0.1234212829811179,21824.0,0.0,8812.5,9451.0,10515.0,11102.5,13476.0,14752.5,13479.0,224.0,6353.5,52154.5,14168.5,1471.0,9675.5,122.0,240.0,11680.0,3073.5,"{""type"":""Point"",""coordinates"":[81.59651828540876,21.129589135643286]}",81.59651828540876,21.129589135643286
1352,39.73380494000003,-0.1008480565371024,0.2415909453212179,-0.2142021981448281,21824.0,0.0,8108.0,8617.0,10081.0,9515.0,15577.0,12723.0,10648.0,224.0,5975.0,47947.0,489.0,1577.0,9792.0,170.0,278.0,10001.0,3340.0,"{""type"":""Point"",""coordinates"":[81.52073119433969,21.215028033723527]}",81.52073119433969,21.215028033723527
1353,42.55708946000004,-0.1251701131875062,0.2558070610899122,-0.2436666483224185,21824.0,0.0,8435.0,8890.0,10307.5,10044.0,16949.0,13178.0,10704.5,224.0,6182.5,48773.0,696.5,1519.0,9799.0,132.0,295.5,10275.5,3194.5,"{""type"":""Point"",""coordinates"":[81.54083517733838,21.289318429873052]}",81.54083517733838,21.289318429873052
1354,46.56129988999999,-0.0040884853949352,0.105463134113781,-0.1319663512092534,21824.0,0.0,9447.0,10449.5,12382.5,13066.5,16147.5,16016.0,14242.5,209.0,5894.5,49944.5,5210.0,1597.0,9726.0,89.0,302.5,10713.5,3395.5,"{""type"":""Point"",""coordinates"":[81.67464539011823,21.250649382729698]}",81.67464539011823,21.250649382729698
1355,47.055203780000056,0.0275644460320295,0.0507784020242741,-0.0716207054912852,21824.0,0.0,8555.5,9207.5,10613.0,11066.5,12250.5,12945.0,11217.0,224.0,6190.5,50089.0,5100.5,1514.5,9652.0,143.0,321.5,10852.0,3185.0,"{""type"":""Point"",""coordinates"":[81.63415207508662,21.26830450860564]}",81.63415207508662,21.26830450860564
1356,48.64800109999999,0.0386692003740234,0.132909142613394,-0.1625811629094623,21824.0,0.0,9329.0,9902.0,11478.5,12196.5,15935.5,17217.5,15520.5,224.0,6187.5,50555.0,498.5,1517.0,9555.5,344.0,356.5,10652.0,3190.0,"{""type"":""Point"",""coordinates"":[81.53571772819797,21.313620875166183]}",81.53571772819797,21.313620875166183
1357,48.96587696000006,0.0178898624113002,0.1221071863580998,-0.1424142608021701,21824.0,0.0,8908.0,9586.5,11065.0,11532.0,14740.0,15277.0,13408.0,224.0,6201.5,50648.0,5289.0,1509.0,9733.0,38.0,272.0,11119.0,3172.5,"{""type"":""Point"",""coordinates"":[81.76562137549165,21.24138928648001]}",81.76562137549165,21.24138928648001
1358,53.11877126000002,0.0464496769650019,0.109045584045584,-0.1519567951468521,21824.0,0.0,9304.0,9961.0,11463.0,12509.0,15571.0,17088.0,14584.0,194.0,6366.0,51863.0,10307.0,1467.0,9633.0,189.0,261.0,11547.0,3065.0,"{""type"":""Point"",""coordinates"":[81.6956078184148,21.249515236607824]}",81.6956078184148,21.249515236607824
1359,48.82232012000003,0.047072772134457,0.130765428343283,-0.1471666088029934,21824.0,0.0,9027.0,9604.0,11054.0,11430.0,14869.0,16338.0,13939.0,224.0,5975.0,50606.0,544.0,1577.0,9721.0,53.0,257.0,10714.0,3340.0,"{""type"":""Point"",""coordinates"":[81.51588460624755,21.21954717613613]}",81.51588460624755,21.21954717613613
1360,45.385501009999984,0.0063788960533821,0.1534123974073405,-0.1482509938669916,21824.0,0.0,8585.0,9079.5,10659.0,10547.0,14369.5,14554.0,12244.0,224.0,5972.0,49600.5,69.5,1577.0,9654.0,153.0,406.5,10286.5,3341.0,"{""type"":""Point"",""coordinates"":[81.57286736490273,21.135738891806312]}",81.57286736490273,21.135738891806312
1361,49.61359175000001,0.0397117544297479,0.148362306946206,-0.1743857775064855,21824.0,0.0,9158.0,9595.0,10820.5,11414.5,15391.5,16664.5,14164.0,224.0,6177.5,50837.5,764.0,1521.5,9623.5,137.0,257.5,10735.0,3200.0,"{""type"":""Point"",""coordinates"":[81.5325797182466,21.284023341550277]}",81.5325797182466,21.284023341550277
1362,44.601065420000054,0.0320629883543394,0.1568213531790046,-0.1901641758079953,21824.0,0.0,9075.0,9635.0,11000.0,11783.0,16166.0,17237.0,14268.0,224.0,6014.0,49371.0,97.0,1564.0,9737.0,67.0,412.0,10488.0,3310.0,"{""type"":""Point"",""coordinates"":[81.5756384418391,21.374396830669347]}",81.5756384418391,21.374396830669347
1363,56.26676768000005,0.0662047280773261,0.1256404857162911,-0.1706266652067593,21824.0,0.0,9403.0,9975.0,11362.0,12457.0,16037.0,18311.0,15571.0,224.0,6367.0,52784.0,10719.0,1465.0,9651.0,89.0,233.0,11899.0,3061.0,"{""type"":""Point"",""coordinates"":[81.68063603311882,21.213015958271487]}",81.68063603311882,21.213015958271487
1364,45.26757931999998,-0.0094966761633428,0.177534894025552,-0.1910364145658263,21824.0,0.0,8868.0,9361.0,10830.0,11137.0,15945.0,15645.0,13364.0,224.0,6006.0,49566.0,247.0,1567.0,9588.0,176.0,334.0,10412.0,3317.0,"{""type"":""Point"",""coordinates"":[81.56988850651871,21.35644288335758]}",81.56988850651871,21.35644288335758
1365,45.54272993000001,0.0084745762711864,0.1639563803328869,-0.1739507959479015,21824.0,0.0,8627.0,9201.0,10702.5,10925.0,15210.0,15470.0,12937.5,224.0,6207.0,49646.5,4664.0,1510.5,9591.0,157.0,304.5,10663.0,3175.5,"{""type"":""Point"",""coordinates"":[81.71523366229542,21.34889275355719]}",81.71523366229542,21.34889275355719
1366,45.29150546000005,0.0375916490617621,0.1465689540306462,-0.1733202030149231,21824.0,0.0,9018.0,9545.0,10913.0,11529.0,15489.0,16699.0,13973.0,224.0,5975.0,49573.0,469.0,1575.0,9598.0,70.0,261.0,10321.0,3338.0,"{""type"":""Point"",""coordinates"":[81.51747317271783,21.187867859884616]}",81.51747317271783,21.187867859884616
1367,47.03982269000005,0.0137776861731644,0.1544486099253925,-0.172465789572888,21824.0,0.0,8789.5,9401.5,10976.0,11390.0,15551.0,15985.5,13495.5,209.0,6190.5,50084.5,5131.5,1515.0,9658.0,77.0,306.5,10859.0,3186.5,"{""type"":""Point"",""coordinates"":[81.72415728469635,21.25851186316747]}",81.72415728469635,21.25851186316747
1368,46.604025139999976,-0.0148654534436722,0.0909979235373152,-0.1163604549431321,21824.0,0.0,8622.0,9252.5,10605.0,11163.0,13398.0,13005.5,11860.0,224.0,6176.5,49957.0,461.5,1521.0,9685.0,101.0,253.5,10617.5,3199.0,"{""type"":""Point"",""coordinates"":[81.55098736180356,21.25566119751947]}",81.55098736180356,21.25566119751947
1369,47.31497330000002,0.0344664218879545,0.1716852317642831,-0.1898124498285047,21824.0,0.0,9188.0,9742.0,11102.0,11526.0,16304.0,17468.0,14702.0,224.0,6006.0,50165.0,190.0,1567.0,9633.0,221.0,298.0,10473.0,3317.0,"{""type"":""Point"",""coordinates"":[81.55792326809429,21.347405444191033]}",81.55792326809429,21.347405444191033
1370,49.64264492000001,-0.016026936026936,0.1262222885720683,-0.1468095618135522,21824.0,0.0,8974.0,9760.0,11225.0,11706.0,15088.0,14612.0,12846.0,224.0,6374.0,50846.0,9997.0,1464.0,9635.0,124.0,236.0,11186.0,3058.0,"{""type"":""Point"",""coordinates"":[81.62942915238123,21.282548170431962]}",81.62942915238123,21.282548170431962
1371,47.98832324,0.0302887188690532,0.1674468851278358,-0.1787286157143404,21824.0,0.0,9019.0,9500.5,10729.5,10982.0,15399.5,16361.5,13462.0,224.0,6185.0,50362.0,5357.5,1516.0,9669.0,86.0,410.5,10961.0,3188.5,"{""type"":""Point"",""coordinates"":[81.70352498869225,21.213404198040006]}",81.70352498869225,21.213404198040006
1372,47.95414304000002,0.0253128453777318,0.1118160190325138,-0.1248997058036908,21824.0,0.0,8808.0,9420.0,10634.0,10920.0,13669.5,14379.5,12612.5,209.0,6193.5,50352.0,4935.5,1516.0,9683.0,100.0,249.5,10969.0,3187.5,"{""type"":""Point"",""coordinates"":[81.66479993432212,21.328493834499014]}",81.66479993432212,21.328493834499014
1373,48.743705660000046,0.0524025610741592,0.1270563010609589,-0.1447022602688293,21824.0,0.0,9311.0,9971.0,11390.0,11807.0,15244.0,16930.0,14820.0,224.0,6036.0,50583.0,291.0,1557.0,9701.0,69.0,271.0,10605.0,3294.0,"{""type"":""Point"",""coordinates"":[81.74272296752075,21.32941546651033]}",81.74272296752075,21.32941546651033
1374,48.50786228000004,0.038138536338953,0.1138083574013819,-0.1458552730555137,21824.0,0.0,9240.0,9790.0,11355.0,12120.0,15233.0,16441.0,14986.0,224.0,6016.0,50514.0,189.0,1563.0,9635.0,248.0,382.0,10552.0,3307.0,"{""type"":""Point"",""coordinates"":[81.56782202197115,21.366340285161577]}",81.56782202197115,21.366340285161577
1375,48.98638507999999,0.0430890464933018,0.1195191208467013,-0.1567596402987349,21824.0,0.0,9082.0,9730.0,11065.0,11938.0,15179.0,16546.0,14054.0,224.0,6032.0,50654.0,209.0,1558.0,9684.0,123.0,318.0,10618.0,3296.0,"{""type"":""Point"",""coordinates"":[81.74735895017234,21.312703497526545]}",81.74735895017234,21.312703497526545
1376,46.733909900000015,0.0273344778681794,0.1422310268052804,-0.1707185596463802,21824.0,0.0,9486.5,10160.0,11538.0,12232.0,16288.5,17204.0,14681.0,224.0,6172.0,49995.0,375.0,1522.5,9639.5,137.0,297.5,10549.0,3202.5,"{""type"":""Point"",""coordinates"":[81.56054910130057,21.22612923216906]}",81.56054910130057,21.22612923216906
1377,49.86481622000002,0.0774809442758824,0.1150467808010876,-0.1554789314646942,21824.0,0.0,9440.5,9955.0,11389.0,12367.0,15582.5,18200.0,15387.0,224.0,6204.0,50911.0,5186.0,1508.0,9725.0,64.0,278.5,11199.0,3171.0,"{""type"":""Point"",""coordinates"":[81.74845294797511,21.25819617811364]}",81.74845294797511,21.25819617811364
1378,48.07206473000002,0.0166528024108109,0.1452282157676348,-0.159063159063159,21824.0,0.0,9038.5,9773.0,11364.0,11690.5,15663.0,16193.5,13977.0,224.0,5898.0,50386.5,5305.5,1595.0,9614.0,141.0,307.0,10787.5,3391.5,"{""type"":""Point"",""coordinates"":[81.67056668740474,21.235425408406712]}",81.67056668740474,21.235425408406712
1379,47.11672814000002,0.0455649878513363,0.1309849642768279,-0.1550441064362725,21824.0,0.0,9392.0,10082.0,11638.0,12224.0,15909.0,17428.0,15335.0,224.0,6026.0,50107.0,413.0,1560.0,9676.0,110.0,268.0,10448.0,3300.0,"{""type"":""Point"",""coordinates"":[81.70930407459993,21.309590917905616]}",81.70930407459993,21.309590917905616
1380,42.42891371000002,-0.0374317775666929,0.1901226359338061,-0.1934288995073526,21824.0,0.0,8900.0,9437.5,10887.5,10962.5,16109.5,14947.0,12544.5,224.0,5721.0,48735.5,415.5,1643.5,9683.5,81.0,270.0,10254.0,3512.5,"{""type"":""Point"",""coordinates"":[81.58178547065631,21.260230873773764]}",81.58178547065631,21.260230873773764
1381,42.30415598000002,-0.0152237330825269,0.1238639772707219,-0.1458232129684604,21824.0,0.0,9420.0,10090.0,11869.0,12412.0,15921.5,15444.0,13828.5,224.0,6187.0,48699.0,537.0,1516.0,9723.0,87.0,267.5,10250.5,3188.5,"{""type"":""Point"",""coordinates"":[81.57691445018718,21.272165919736015]}",81.57691445018718,21.272165919736015
1382,43.10397266000001,0.0221887658171129,0.0836643890036548,-0.1096286051336289,21824.0,0.0,8867.0,9643.0,10944.0,11533.0,13639.0,14258.0,13165.0,224.0,6027.0,48933.0,532.0,1560.0,9708.0,97.0,260.0,10403.0,3300.0,"{""type"":""Point"",""coordinates"":[81.6789460286822,21.33601270428264]}",81.6789460286822,21.33601270428264
1383,48.32328919999998,0.0594991185315773,0.1700370907918077,-0.20770357547107,21824.0,0.0,9616.5,10359.0,11899.5,12866.5,18138.5,20433.5,16715.0,192.0,5890.5,50460.0,5845.5,1598.0,9621.5,223.0,336.0,10826.5,3397.5,"{""type"":""Point"",""coordinates"":[81.60943798698078,21.14166177967572]}",81.60943798698078,21.14166177967572
1384,47.57645183,0.0125358229161172,0.0819703712265695,-0.1052641936436091,21824.0,0.0,9080.5,9872.5,11366.5,11913.5,14041.0,14397.5,13484.0,224.0,6184.5,50241.5,439.5,1517.0,9696.0,89.0,254.0,10672.5,3191.0,"{""type"":""Point"",""coordinates"":[81.56902072964307,21.263084730079072]}",81.56902072964307,21.263084730079072
1385,49.244445590000055,0.0339180239842491,0.1530861120507023,-0.1783648073354437,21824.0,0.0,9158.0,9844.5,11290.5,11893.0,16192.5,17329.5,14718.5,209.0,6203.0,50729.5,5183.0,1509.0,9721.0,59.0,256.5,11133.0,3173.5,"{""type"":""Point"",""coordinates"":[81.7408410833771,21.26638421786256]}",81.7408410833771,21.26638421786256
1386,47.48074727000005,0.0137993616621816,0.1104573321119019,-0.1346641945529494,21824.0,0.0,9453.5,10261.5,12018.0,12623.5,15758.5,16199.5,14751.0,224.0,5903.0,50213.5,5464.5,1593.5,9654.0,112.0,265.0,10755.0,3386.5,"{""type"":""Point"",""coordinates"":[81.59591435987092,21.226210616410437]}",81.59591435987092,21.226210616410437
1387,48.66338218999999,0.0276440962506994,0.141141591924044,-0.1634527089072543,21824.0,0.0,9068.5,9597.5,10932.0,11443.0,15204.0,16068.5,14007.5,224.0,6183.0,50559.5,724.5,1518.0,9683.0,90.0,240.0,10665.5,3192.0,"{""type"":""Point"",""coordinates"":[81.49371573894753,21.276615137559382]}",81.49371573894753,21.276615137559382
1388,40.031172680000054,-0.0051136171221511,0.1182698466523492,-0.1402228198232808,21824.0,0.0,8986.0,9992.0,11190.0,11701.0,14840.0,14689.0,13235.0,224.0,6005.0,48034.0,15.0,1567.0,9715.0,78.0,593.0,9864.0,3317.0,"{""type"":""Point"",""coordinates"":[81.67642136669919,21.268114354095502]}",81.67642136669919,21.268114354095502
1389,49.47857996000005,0.0557981562348374,0.13516110215146,-0.1724968988126883,21824.0,0.0,9451.0,10106.0,11674.0,12602.0,16541.0,18496.0,15697.0,224.0,6011.0,50798.0,295.0,1565.0,9665.0,82.0,292.0,10609.0,3311.0,"{""type"":""Point"",""coordinates"":[81.55799667659667,21.36180234661945]}",81.55799667659667,21.36180234661945
1390,55.77115478000002,0.0223779442980997,0.1687763713080168,-0.2151440015258439,21824.0,0.0,9707.0,10612.0,12345.0,13593.0,19113.0,19988.0,16298.0,160.0,6353.0,52639.0,11739.0,1471.0,9329.0,646.0,550.0,11577.0,3074.0,"{""type"":""Point"",""coordinates"":[81.60439366432846,21.12683837310062]}",81.60439366432846,21.12683837310062
1391,47.465366180000046,0.0268953297051006,0.1556006463006801,-0.1512746602777673,21824.0,0.0,9259.0,9950.0,11336.0,11236.0,15377.0,16227.0,14633.0,224.0,6038.0,50209.0,268.0,1555.0,9687.0,79.0,283.0,10682.0,3290.0,"{""type"":""Point"",""coordinates"":[81.74825820501628,21.31904248262883]}",81.74825820501628,21.31904248262883
1392,59.18917478000003,0.0801347611599085,0.0989326912710676,-0.1409383453036097,21824.0,0.0,9351.0,10040.5,11512.5,12537.0,15290.0,17954.0,15821.0,224.0,6357.5,53639.0,13999.0,1468.0,9692.0,79.0,234.0,12248.5,3068.0,"{""type"":""Point"",""coordinates"":[81.676660735297,21.1472554762884]}",81.676660735297,21.1472554762884
1393,38.622948440000016,-0.0316546762589928,0.1163876994939665,-0.0864150764714238,21824.0,0.0,8104.0,8516.0,9647.0,9080.0,11472.0,10768.0,9626.0,224.0,6001.0,47622.0,364.0,1570.0,9668.0,111.0,262.0,9729.0,3322.0,"{""type"":""Point"",""coordinates"":[81.5812960109481,21.332279643691507]}",81.5812960109481,21.332279643691507
1394,46.39210790000004,-0.0830343862105171,0.0810952443338137,-0.0591708381465793,21824.0,0.0,9090.0,9503.0,10995.0,10521.0,12378.0,10480.0,9626.0,224.0,5987.0,49895.0,650.0,1571.0,9636.0,145.0,245.0,10386.0,3328.0,"{""type"":""Point"",""coordinates"":[81.50956142795505,21.2343388773718]}",81.50956142795505,21.2343388773718
1395,57.94159748000004,0.0740999462654486,0.1271300081766148,-0.1775036730788943,21824.0,0.0,9857.0,10528.0,12036.0,13344.0,17231.0,19989.0,17237.0,160.0,6367.0,53274.0,10699.0,1465.0,9615.0,116.0,241.0,12053.0,3061.0,"{""type"":""Point"",""coordinates"":[81.6841651691492,21.214866514133718]}",81.6841651691492,21.214866514133718
1396,42.72799046,0.0107154524665142,0.1328843995510662,-0.1377794476798797,21824.0,0.0,9242.0,9840.0,11474.0,11589.0,15141.0,15469.0,14088.0,224.0,6003.0,48823.0,219.0,1566.0,9669.0,72.0,317.0,10126.0,3314.0,"{""type"":""Point"",""coordinates"":[81.6081883357368,21.232174063681864]}",81.6081883357368,21.232174063681864
1397,57.94159748000004,0.0934154525514576,0.1030363012972323,-0.1501971914046662,21824.0,0.0,9496.5,10097.0,11528.0,12688.0,15603.0,18818.5,16918.5,160.0,6359.5,53274.0,13959.0,1466.0,9704.5,95.0,236.0,12119.5,3063.5,"{""type"":""Point"",""coordinates"":[81.70143101670273,21.138619263385433]}",81.70143101670273,21.138619263385433
1398,44.26780846999998,0.0115037930977241,0.1369980715254043,-0.1555762550697638,21824.0,0.0,8728.5,9249.5,10878.5,11299.5,14887.0,15233.5,13225.5,224.0,6173.0,49273.5,384.5,1521.5,9547.5,104.0,268.5,10338.5,3202.0,"{""type"":""Point"",""coordinates"":[81.54304529909231,21.238187918277255]}",81.54304529909231,21.238187918277255
